id,Agent,LStreet,LCity,LState,LZip,Deactivation,County
145484,Sofia'S Ranson,809 N Mildred St Ste 6,Ranson,WV,25438,30-Jun-21,JEFFERSON
145485,Paula'S Weston,326 Market Pl Mall,Weston,WV,26452,30-Jun-21,LEWIS
145486,Patty'S Gateway,1018 Wal St,Summersville,WV,26651,30-Jun-21,NICHOLAS
145488,Cafe Primo Llc,3200 Pennsylvania Ave,Weirton,WV,26062,30-Jun-21,HANCOCK
145489,Cruisers Cafe,69 Marshalling Yard Dr,Weirton,WV,26062,30-Jun-21,HANCOCK
145490,Grants Supermarket,315 Bluefield Ave,Bluefield,WV,24701,30-Jun-21,MERCER
145491,Marland Heights Deli And More,3815 Brightway,Weirton,WV,26062,30-Jun-16,HANCOCK
145493,Par Mar  #28,1001 Oak St,Kenova,WV,25530,30-Jun-21,WAYNE
145494,Mahaney'S,207 East Washington Street,Ellenboro,WV,26346,30-Jun-15,RITCHIE
145496,Certified #322,1400 2nd St,Saint Marys,WV,26170,30-Jun-21,PLEASANTS
145497,Par Mar  #29,27 Mountaineer Dr,Franklin,WV,26807,30-Jun-21,PENDLETON
145500,Jet Stop,801 Greenbrier St,Charleston,WV,25311,30-Jun-21,KANAWHA
145505,Par Mar  #45,Po Box 36,Huttonsville,WV,26273,30-Jun-21,RANDOLPH
145506,Par Mar  #46,Us Route 219/250,Dailey,WV,26259,30-Jun-21,RANDOLPH
145509,South Hills Golf Course,1253 Gihon Rd,Parkersburg,WV,26101,30-Jun-20,WOOD
145511,Little General  #3075,Rt 16,Lizemores,WV,25125,30-Jun-21,CLAY
145512,Little General  #3060,Rt 60,Gauley Bridge,WV,25085,30-Jun-21,FAYETTE
145513,Little General  #3045,Rt  60,Smithers,WV,25186,30-Jun-15,FAYETTE
145521,Paula'S Clarksburg,472 Emily Dr,Clarksburg,WV,26301,30-Jun-21,HARRISON
145522,Paula'S Mileground,1756 Mileground Rd Ste B,Morgantown,WV,26505,30-Jun-21,MONONGALIA
145523,279 Fuel Center #83007,50 Geneisis Blvd,Bridgeport,WV,26330,30-Jun-21,HARRISON
145524,Martie'S Hot Dog Stand,96 North Main Street,Keyser,WV,26726,30-Jun-15,MINERAL
145525,Town Mart #2,222 N George St,Charles Town,WV,25414,30-Jun-21,JEFFERSON
145531,Lakeview Resort & Conference,1 Lakeview Dr,Morgantown,WV,26508,30-Jun-18,MONONGALIA
145532,Speedway #9233,4001 1st Ave,Nitro,WV,25143,30-Jun-21,KANAWHA
145533,Little General #5300,153 5th St,Burnsville,WV,26335,30-Jun-21,BRAXTON
145535,Downstreet,2349-1/2 Adams Ave  Rear,Huntington,WV,25704,30-Jun-18,WAYNE
145536,Center Point Country Store,Rt  23,Salem,WV,26426,30-Jun-16,HARRISON
145537,Little General  #4090,10410 Maccorkle Ave,Charleston,WV,25315,30-Jun-21,KANAWHA
145538,Little General  #4105,335 Call Rd,Charleston,WV,25312,30-Jun-21,KANAWHA
145539,Little General  #4045,Third Ave & Smoot St,Danville,WV,25053,30-Jun-21,BOONE
145542,Huntington Mall Service Center,Huntington Mall Unit 9030,Barboursville,WV,25504,30-Jun-16,CABELL
145546,Little General  #4060,Waters & Dingess St,Logan,WV,25601,30-Jun-21,LOGAN
145547,Little General  #4075,403 Midway Rd,Alum Creek,WV,25003,30-Jun-21,KANAWHA
145549,Weston Shop N Save Express,402 B Medical Dr,Weston,WV,26452,30-Jun-21,LEWIS
145550,Little General  #4030,Us 119 Airport Rd,Chapmanville,WV,25508,30-Jun-21,LOGAN
145551,Little General  #4000,2119 Coal River Rd,Comfort,WV,25049,30-Jun-21,BOONE
145554,Bfs Foods #12,608 Emily Dr,Clarksburg,WV,26301,30-Jun-21,HARRISON
145559,Mini Giants #3,10116 Emerson Ave,Parkersburg,WV,26101,30-Jun-20,WOOD
145560,Fifth Floor,134 So Third St Ste 500,Clarksburg,WV,26301,30-Jun-17,HARRISON
145562,Fast 4 U,Adamsville Rd,Mason,WV,25260,30-Jun-21,MASON
145564,Country Corners,2744 Veterans Blvd,New Manchester,WV,26056,30-Jun-20,HANCOCK
145565,Romney Liberty,22752 Northwestern Pike,Romney,WV,26757,30-Jun-21,HAMPSHIRE
145566,One Stop #532,I 64 & Route 13,Milton,WV,25541,30-Jun-16,CABELL
145571,Little General  #4120,7723 Sissonville Dr,Charleston,WV,25320,30-Jun-21,KANAWHA
145572,Little General  #4135,4097 Indian Creek,Elkview,WV,25071,30-Jun-21,KANAWHA
145574,Images,4687 Middleway Pike,Kearneysville,WV,25430,30-Jun-21,JEFFERSON
145575,Fayette Convenience Center,Rt 19 & Hinkle Rd,Fayetteville,WV,25840,30-Jun-21,FAYETTE
145576,Riverside Pop Shop,408 Simmons Ave,Freeman,WV,24724,30-Jun-18,MERCER
145577,Go Mart #44,2195 Sutton Ln,Flatwoods,WV,26621,30-Jun-21,BRAXTON
145578,Nan & Pop'S Place,3485 Winchester Ave,Martinsburg,WV,25405,30-Jun-17,BERKELEY
145582,Ron'S Mini Mart,Route 1 Glen Fork Junction,Glen Fork,WV,25845,30-Jun-21,WYOMING
145585,Gihon Village Foodland,110 Gihon Village,Parkersburg,WV,26101,30-Jun-21,WOOD
145586,Mimi'S Hills Plaza,303 Patrick St Plaza,Charleston,WV,25387,30-Jun-21,KANAWHA
145587,Paula'S Westover,150 Holland Ave,Morgantown,WV,26501,30-Jun-21,MONONGALIA
145588,Patty'S Sophia,826 Robert C Byrd Dr,Sophia,WV,25921,30-Jun-21,RALEIGH
145589,Patty'S Beckley Bypass,30 By-Pass Plaza Box 8,Beckley,WV,25801,30-Jun-21,RALEIGH
145590,Corridor G Tiger Mart #185,278 Sand Plant Rd,Charleston,WV,25329,30-Jun-21,KANAWHA
145591,Buffalo Tiger Mart #184,4200 Buffalo Rd,Buffalo,WV,25033,30-Jun-21,PUTNAM
145593,Go Mart #11,55 Postal Plaza,Morgantown,WV,26508,30-Jun-21,MONONGALIA
145597,Piggly Wiggly,816  N Main St  Rt 10,Chapmanville,WV,25508,30-Jun-21,LOGAN
145598,Marl-Bone Junction Gro & Rest,2524 Marrowbone Crk,Kermit,WV,25674,30-Jun-21,MINGO
145600,Hot Spot The,1319 Bland St,Bluefield,WV,24701,30-Jun-21,MERCER
145604,T & D Quick Stop,264-B 52 East,Kermit,WV,25674,30-Jun-21,MINGO
145606,7-Eleven #28316a,49 Patrick Henry Way,Charles Town,WV,25414,30-Jun-20,JEFFERSON
145609,Little General  #4150,301 Pennsylvania Ave,Charleston,WV,25302,30-Jun-21,KANAWHA
145610,Arrowhead Deli,1831 Coal Heritage Rd,Bluefield,WV,24701,30-Jun-18,MERCER
145611,Handy Place,507 Main St,Rupert,WV,25984,30-Jun-21,GREENBRIER
145612,Loading Zone The,8 Ridgecrest Rd,Wheeling,WV,26003,30-Jun-21,OHIO
145613,Loading Zone The,112 S Washington St,Ravenswood,WV,26164,30-Jun-21,JACKSON
145614,Loading Zone The,802 Highland Ave,Williamstown,WV,26187,30-Jun-21,WOOD
145615,Convenient Food Mart,504 Riverside St,Belmont,WV,26134,30-Jun-21,PLEASANTS
145616,Loading Zone The,3209 Pennsylvania Ave,Weirton,WV,26062,30-Jun-21,HANCOCK
145617,Loading Zone The,2416 4th St,Moundsville,WV,26041,30-Jun-21,MARSHALL
145618,End Zone The,34001 Veterans Memorial Hwy,Terra Alta,WV,26764,30-Jun-21,PRESTON
145619,Intersection The,3377 Seneca Trl,Eglon,WV,26716,30-Jun-21,PRESTON
145621,Camp Conley Mart,3442 Ohio River Rd,Point Pleasant,WV,25550,30-Jun-21,MASON
145622,Lori'S Pub Ii,15 Main St,Chapmanville,WV,25508,30-Jun-21,LOGAN
145624,D & D Pic Pac,Route 80,Avondale,WV,24811,30-Jun-18,MCDOWELL
145625,Island Time,3332 Us Rt 60 East,Huntington,WV,25705,30-Jun-18,CABELL
145626,Kroger  #813,500 Suncrest Town Centre Dr,Morgantown,WV,26505,30-Jun-21,MONONGALIA
145627,Julian Mini Mart,672 Julian Rd,Julian,WV,25529,30-Jun-16,BOONE
145638,Speedway #3311,2893 Pike St,Parkersburg,WV,26101,30-Jun-21,WOOD
145641,Tobacco Barn #2,5771 Mcclellan Hwy,Branchland,WV,25506,30-Jun-21,LINCOLN
145643,Stop In Food Store #138,Hc30 Box 26-A,Caldwell,WV,24925,30-Jun-17,GREENBRIER
145646,North Preston Kwik Stop,9395 North Preston Rd,Albright,WV,26519,30-Jun-21,PRESTON
145651,Stop-N-Go,1418 Main Street East,Oak Hill,WV,25901,30-Jun-16,FAYETTE
145652,Same Old Place #7,1802 Pine Street,Kenova,WV,25530,30-Jun-18,WAYNE
145653,Melrose Square,2027 Athens Rd,Princeton,WV,24739,30-Jun-20,MERCER
145655,T-Mart,1353 Madison Avenue,Huntington,WV,25704,30-Jun-15,CABELL
145657,Kp Food Mart,605 Rogers St,Princeton,WV,24740,30-Jun-19,MERCER
145658,Go Mart #99,1810 Camden Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
145659,Little General  #5285,2001 Sutton Ln,Sutton,WV,26601,30-Jun-21,BRAXTON
145662,Cheaper Cigs #4,546 4th Ave,Huntington,WV,25701,30-Jun-21,CABELL
145669,Dugger'S Market,195 29th St,Wheeling,WV,26003,30-Jun-21,OHIO
145670,Lily'S #5 Hot Spot,245 Kruger St,Wheeling,WV,26003,30-Jun-19,OHIO
145671,7-Eleven #2531/10670b,1015 N Queen St,Martinsburg,WV,25404,30-Jun-21,BERKELEY
145674,Stop In Food Store  #148,2623 Lawn Rd,Meadow Bridge,WV,25976,30-Jun-17,FAYETTE
145679,7-Eleven #2531/28310b,4716 Hedgesville Rd,Hedgesville,WV,25427,30-Jun-21,BERKELEY
145680,Cj'S Pub,210 Tricorn Rd,Danville,WV,25053,30-Jun-21,BOONE
145683,Par Mar  #30,Int Off 33 E & 250,Elkins,WV,26241,30-Jun-21,RANDOLPH
145684,One Stop #522,289 Oakwood Road,Charleston,WV,25314,30-Jun-16,KANAWHA
145686,Moler Avenue Rocs,1100 Shepherdstown Rd,Martinsburg,WV,25404,30-Jun-21,BERKELEY
145687,Sunny Spot 2,31618 Midland Trail,Lookout,WV,25868,30-Jun-15,FAYETTE
145688,Petra Mart Inc,332 Campbells Creek Dr,Charleston,WV,25306,30-Jun-21,KANAWHA
145690,Super Quik #15,2700 Route 75,Kenova,WV,25530,30-Jun-21,WAYNE
145694,Smith Oil #203,700 Ridge Ave,New Cumberland,WV,26047,30-Jun-21,HANCOCK
145695,Smith Oil #204,13143 River Rd,Wellsburg,WV,26070,30-Jun-21,BROOKE
145704,Friendly'S,4544 Rt 152,Lavalette,WV,25535,30-Jun-18,WAYNE
145705,K & S Mini Mart,44 Main St,Rainelle,WV,25962,30-Jun-21,GREENBRIER
145706,Bfs Foods #14,57 Staunton Dr,Weston,WV,26452,30-Jun-21,LEWIS
145707,Express Grocery,402 E Main St,Mannington,WV,26582,30-Jun-20,MARION
145708,Bfs Foods #15,40 High St,Morgantown,WV,26505,30-Jun-21,MONONGALIA
145710,Paw Paw Country Store,Winchester & Lee Sts,Paw Paw,WV,25434,30-Jun-21,MORGAN
145712,Par Mar  #34,779 Beverly Pike,Elkins,WV,26241,30-Jun-21,RANDOLPH
145714,Lulu'S,8902 Sissonville Dr,Charleston,WV,25320,30-Jun-16,KANAWHA
145718,Bpo Elks #198,605 Green St,Parkersburg,WV,26101,30-Jun-21,WOOD
145720,Patterson Creek Market,1330 Patterson Creek Rd,Petersburg,WV,26847,30-Jun-15,GRANT
145722,Tobacco & More Express,State Rt. 10,Harts,WV,25524,30-Jun-17,LINCOLN
145726,Keith'S Bar & Grille,20 Mingo Hwy,Man,WV,25635,30-Jun-21,LOGAN
145728,Trent'S General Store,6751 Staunton Parkersburg Tnpk,Bartow,WV,24920,30-Jun-19,POCAHONTAS
145729,Quick Check #3,2621 Ritter Dr,Shady Spring,WV,25918,30-Jun-21,RALEIGH
145732,North Preston Kwik Stop,2735 North Preston Hwy,Albright,WV,26519,30-Jun-19,PRESTON
145733,Uncle Pep'S Drive-Thru,203 Rockdale Rd,Follansbee,WV,26037,30-Jun-20,BROOKE
145734,7-Eleven #2531/17703b,5677 Winchester Ave,Martinsburg,WV,25405,30-Jun-21,BERKELEY
145737,Sheetz #419,4 Mall Rd,Barboursville,WV,25504,30-Jun-21,CABELL
145738,Sheetz #424,1304 Johns Creek Rd,Milton,WV,25541,30-Jun-21,CABELL
145739,Smoker Friendly #40,502 Ripley Rd,Spencer,WV,25276,30-Jun-21,ROANE
145744,Curry'S Conv Store & Pawn,431 Burnsville Rd,Burnsville,WV,26335,30-Jun-18,BRAXTON
145745,Sheetz #425,5715 Hammonds Mill Rd,Martinsburg,WV,25404,30-Jun-21,BERKELEY
145746,Sheetz #427,432 18th St W,Huntington,WV,25704,30-Jun-21,CABELL
145747,Sheetz #429,6 Cabela Dr,Triadelphia,WV,26059,30-Jun-21,OHIO
145748,Sheetz #433,104 St Rt 19,Hurricane,WV,25526,30-Jun-21,PUTNAM
145754,B & C'S Deli,Rt 250 So Hundred,Hundred,WV,26575,30-Jun-20,WETZEL
145755,Hernandez Store,8240 Apple Harvest Dr,Gerrardstown,WV,25420,30-Jun-16,BERKELEY
145756,Fairmont N & Out,1501 Locust Ave,Fairmont,WV,26554,30-Jun-21,MARION
145761,Philippi Shop N Save Express,1 Swamp Ln,Philippi,WV,26416,30-Jun-21,BARBOUR
145762,Dallas Pike Dicarlo'S Pizza,93 West Alexander Rd,Valley Grove,WV,26060,30-Jun-18,OHIO
145764,Audrey'S Bar & Grill,1312 Rayon Dr,Parkersburg,WV,26101,30-Jun-16,WOOD
145769,Washington Ave Convenient,33 Washington Ave,Wheeling,WV,26003,30-Jun-19,OHIO
145770,Stop In Food Store 149,Hc 69 Box 15,White Sulphur Springs,WV,24986,30-Jun-15,GREENBRIER
145771,Cacapon Market,9089 Valley Rd,Berkeley Springs,WV,25411,30-Jun-21,MORGAN
145773,Smoker Friendly #41,420 Cabela Dr,Triadelphia,WV,26059,30-Jun-21,OHIO
145774,Route 16 Fuel Center,Us 50 & Wv 16,Ellenboro,WV,26346,30-Jun-21,RITCHIE
145778,Ruff Creek Markets #1700,645 3rd St,New Martinsville,WV,26155,30-Jun-21,WETZEL
145783,Celebration Place #2,235 Airport Rd,Beaver,WV,25813,30-Jun-21,RALEIGH
145784,Airport Restaurant,100 Airport Rd,Charleston,WV,25311,30-Jun-19,KANAWHA
145786,L T Jones Tobacco Plus,1084 Mcclellan Hwy,Harts,WV,25524,30-Jun-20,LINCOLN
145789,Smoker Friendly #6,112 Town Center Rd,Fayetteville,WV,25840,30-Jun-21,FAYETTE
145790,Rio General Store,5630 Sperry Run Rd,Rio,WV,26755,30-Jun-21,HARDY
145791,Shaffer Supply,52 Patterson Mountain Rd,Meadow Bridge,WV,25976,30-Jun-21,FAYETTE
145793,Little General  #2030,35 Davis St,Fayetteville,WV,25840,30-Jun-21,FAYETTE
145794,Gee'S,1229 Pennsylvania Av,Weirton,WV,26062,30-Jun-15,HANCOCK
145796,Hartman'S Gas & Go,428 Keyser Ave,Petersburg,WV,26847,30-Jun-21,GRANT
145798,Par Mar  #21,820 E Main St,Harrisville,WV,26362,30-Jun-21,RITCHIE
145799,Go Mart #101,90 Woodberry Ln,Parkersburg,WV,26104,30-Jun-21,WOOD
145800,Henry'S Quick Stop,4909 Potomac Highland Trail,Green Bank,WV,24944,30-Jun-17,POCAHONTAS
145803,Fast Stop,3214 E Cumberland Rd,Bluefield,WV,24701,30-Jun-21,MERCER
145804,One Stop #533,1932 Ritter Dr,Daniels,WV,25832,30-Jun-16,RALEIGH
145805,H Mart Shepherdstown,Stes 5 & 6,Shepherdstown,WV,25443,30-Jun-21,JEFFERSON
145807,Jakhrani Exxon,Rt 60 E,Smithers,WV,25186,30-Jun-21,FAYETTE
145810,East Fairmont Shop N Save,1015 Indiana Av,Fairmont,WV,26554,30-Jun-15,MARION
145812,Little General  #2365,5779 Coal River Rd,Rock Creek,WV,25174,30-Jun-21,RALEIGH
145813,Maria'S Sports Bar,4768 60 East,Huntington,WV,25705,30-Jun-18,CABELL
145814,Long Mountain General Store,5735 Blue Gray Trl,Franklin,WV,26807,30-Jun-21,PENDLETON
145816,Sassys,3421 Us Route 60 E,Barboursville,WV,25504,30-Jun-21,CABELL
145817,Love'S Travel Stop #378,3875 Charleston Rd,Ripley,WV,25271,30-Jun-21,JACKSON
145818,Little General  #4095,4008 Malden Dr,Charleston,WV,25306,30-Jun-21,KANAWHA
145819,Main Street Quick Stop,219 Main St,Middlebourne,WV,26149,30-Jun-21,TYLER
145821,Smokers Paradise,510 S Church St,Ripley,WV,25271,30-Jun-19,JACKSON
145822,Egnor Eleanor Exxon,903 Roosevelt Blvd,Eleanor,WV,25070,30-Jun-21,PUTNAM
145823,Mikes Tobacco House,2201 Fairlawn Ave,Dunbar,WV,25064,30-Jun-18,KANAWHA
145825,Little General  #2455,130 Powells Creek Rd,Birch River,WV,26610,30-Jun-21,NICHOLAS
145826,K & B Quick Stop,1296 Mcclellan Hwy,Harts,WV,25524,30-Jun-16,LINCOLN
145827,Little General  #2460,4853 Old Tpke Rd,Little Birch,WV,26629,30-Jun-21,BRAXTON
145831,Little General  #5290,15 Woodward Dr,Sutton,WV,26601,30-Jun-21,BRAXTON
145833,Caseys Confectionary,Rt 250 N,Farmington,WV,26571,30-Jun-21,MARION
145834,Tsp #820,150 N Lafayette Ave,Moundsville,WV,26041,30-Jun-21,MARSHALL
145835,Sheetz #438,1130 Marlow Rd,Charles Town,WV,25414,30-Jun-21,JEFFERSON
145837,Gina'S Lounge Ii,5984 Us Route 60 E,Barboursville,WV,25504,30-Jun-21,CABELL
145842,Bunker Hill Order Of Orioles,12715 Winchester Ave,Bunker Hill,WV,25413,30-Jun-21,BERKELEY
145843,Frankie G'S Diner,9347 Good Hope Pike,Lost Creek,WV,26385,30-Jun-17,HARRISON
145844,Mid Atlantic Market,7000 Mid Atlantic Dr,Morgantown,WV,26505,30-Jun-19,MONONGALIA
145847,Sheetz #168,1280 New Creek Hwy,Keyser,WV,26726,30-Jun-21,MINERAL
145849,Silverton Food Mart #125,28 Wilding Rd,Ravenswood,WV,26164,30-Jun-21,JACKSON
145850,Sand Hill Food Mart #112,4107 Sand Hill Rd,Point Pleasant,WV,25550,30-Jun-21,MASON
145853,Carpenters Store,746 Arnoldsburg Rd,Spencer,WV,25276,30-Jun-20,ROANE
145854,Medicine Stop,2789 Pond Fork Rd,Uneeda,WV,25205,30-Jun-19,BOONE
145855,L A Pub,Bldg C,Logan,WV,25601,30-Jun-21,LOGAN
145857,Clark'S Pump N Shop #51,4408 Piedmont Rd,Huntington,WV,25704,30-Jun-21,WAYNE
145860,Quick Check,3301 Flat Top Rd,Ghent,WV,25843,30-Jun-21,RALEIGH
145861,El Taco Rico Mexican Grocery,8100 Tuscarora Pike,Martinsburg,WV,25403,30-Jun-20,BERKELEY
145862,Susie'S Club Ii,3041 3rd Av,Huntington,WV,25702,30-Jun-15,CABELL
145863,Go Mart #103,113 W Washington St,Ellenboro,WV,26346,30-Jun-21,RITCHIE
145865,Co Mac #5,100 Elliotts Way Bldg 2,Fayetteville,WV,25840,30-Jun-21,FAYETTE
145866,7-Eleven #36952a,2 Mineral St,Keyser,WV,26726,30-Jun-21,MINERAL
145867,Cfm #3875,16 S Huron St,Wheeling,WV,26003,30-Jun-19,OHIO
145868,Susie'S Club,101 7th Av Rear,Huntington,WV,25701,30-Jun-15,CABELL
145869,Little General  #5065,3496 Us Route 60 E,Barboursville,WV,25504,30-Jun-21,CABELL
145871,Hammer'S Market,60 Clement St,Shinnston,WV,26431,30-Jun-21,HARRISON
145872,Par Mar  #50,Inter Sr66 & Us 219,Slatyfork,WV,26291,30-Jun-21,POCAHONTAS
145874,Jasons Country Corner,363 Saulsville Mt Rd,Saulsville,WV,25876,30-Jun-21,WYOMING
145875,Bfs Foods #61,215 W Main St,Kingwood,WV,26537,30-Jun-21,PRESTON
145878,Sheetz #446,1525 Main St,Follansbee,WV,26037,30-Jun-21,BROOKE
145881,Little General  #5400,1586 Mountaineer Hwy,Bradshaw,WV,24817,30-Jun-21,MCDOWELL
145884,Nu View Video,Route 3 Box 3135,Keyser,WV,26726,30-Jun-21,MINERAL
145885,Lisa'S Shear Elegance,74 Old Orchard Rd,Saint Marys,WV,26170,30-Jun-16,PLEASANTS
145886,Max'S Place,994 Dunbar Village Plaza,Dunbar,WV,25064,30-Jun-21,KANAWHA
145889,Sheetz #444,27 Whitewater Ave,Fayetteville,WV,25840,30-Jun-21,FAYETTE
145891,Lg Tavern  #4065,Rt 44 & Sandy Bottom Rd,Peach Creek,WV,25639,30-Jun-21,LOGAN
145892,Elkins Save A Lot,388 Beverly Pike,Elkins,WV,26241,30-Jun-19,RANDOLPH
145893,Winfield Quick Stop,3502 A Winfield Rd,Winfield,WV,25213,30-Jun-16,PUTNAM
145894,Max'S Place Hot Spot,2991 University Av,Morgantown,WV,26505,30-Jun-15,MONONGALIA
145895,Saltwell Fuel Center,20 So Wedge St,Bridgeport,WV,26330,30-Jun-21,HARRISON
145896,Zip Zone Express #16,75 Norman Morgan Blvd,Logan,WV,25601,30-Jun-21,LOGAN
145897,7-Eleven #25306a,201 Winchester Ave,Martinsburg,WV,25401,30-Jun-20,BERKELEY
145898,Plaza Stop-N-Go,43 Ruland Rd Unit A,Kearneysville,WV,25430,30-Jun-16,JEFFERSON
145899,New Mart Grocery/Hot Spot,3415 Frankfort Hwy,Ridgeley,WV,26753,30-Jun-18,MINERAL
145900,Riesbeck'S 5,2485 National Rd,Wheeling,WV,26003,30-Jun-21,OHIO
145901,Sheetz #443,1300 Wal St,Summersville,WV,26651,30-Jun-21,NICHOLAS
145903,Little General  #4100,9509 Mccorkle Ave,Charleston,WV,25315,30-Jun-18,KANAWHA
145904,Little General  #2350,468 Stangford Rd,Beckley,WV,25801,30-Jun-21,RALEIGH
145905,Little General  #5215,960 Cook Pkwy,Oceana,WV,24870,30-Jun-21,WYOMING
145906,Little General  #2440,14274 Webster Rd,Calvin,WV,26660,30-Jun-21,NICHOLAS
145907,Little General  #2410,Rt 60,Hico,WV,25854,30-Jun-21,FAYETTE
145910,Dola Dairy Mart Llc,2978 Wallace Pike,Lumberport,WV,26386,30-Jun-21,HARRISON
145911,Bfs Foods #16,9615 Mall Loop,Fairmont,WV,26554,30-Jun-21,MARION
145912,Top Shelf Liquors,Suite 2,Berkeley Springs,WV,25411,30-Jun-21,MORGAN
145913,Little General  #4055,4065 Buffalo Crk Rd,Amherstdale,WV,25607,30-Jun-21,LOGAN
145914,Little General  #4050,Suite A 30,Danville,WV,25053,30-Jun-21,BOONE
145917,Digits Hot Spot,1320 Pleasant Valley Rd,Fairmont,WV,26554,30-Jun-21,MARION
145918,Bfs Foods #17,6511 Appalachian Hwy,Davis,WV,26260,30-Jun-21,TUCKER
145923,Sheetz #456,751 Oakvale Rd,Princeton,WV,24740,30-Jun-21,MERCER
145924,Sheetz #457,5481 Robert C Byrd Dr,Mount Hope,WV,25880,30-Jun-21,FAYETTE
145928,S & M Market,Hwy 83 & 635,Jolo,WV,24850,30-Jun-20,MCDOWELL
145929,Curby'S,601 Wells St,Sistersville,WV,26175,30-Jun-18,TYLER
145930,Little General   #4035,1062 Mcclellan Hwy,Harts,WV,25524,30-Jun-21,LINCOLN
145931,Tyler Exxon,Hc 62 Box 21,Alma,WV,26320,30-Jun-21,TYLER
145935,Pilot Travel Center #503,2309 Smithtown Rd,Morgantown,WV,26508,30-Jun-21,MONONGALIA
145936,Elm Terrace Deli,26 Elm Terrace Shop Ctr,Wheeling,WV,26003,30-Jun-18,OHIO
145937,Cool Springs,2842 Kingwood Pike,Morgantown,WV,26508,30-Jun-21,MONONGALIA
145938,J & J'S Mountaineer Mart #11,601 W State Ave,Terra Alta,WV,26764,30-Jun-20,PRESTON
145939,J & J'S Mountaineer Mart #7,129 W Main St,Salem,WV,26426,30-Jun-20,HARRISON
145940,First & Last Shot Border,11615 National Rd,Valley Grove,WV,26060,30-Jun-16,OHIO
145942,Little General  #5320,595 Us Hwy 33 E,Weston,WV,26452,30-Jun-21,LEWIS
145944,Tomahawk Valley Store,12755 Back Creek Valley Rd,Hedgesville,WV,25427,30-Jun-21,BERKELEY
145946,One Stop #534,15 Ashford Hill Rd,Ashford,WV,25009,30-Jun-16,BOONE
145947,Little General  #4070,319 George Kostas Dr,Logan,WV,25601,30-Jun-21,LOGAN
145948,Christine'S Hot Spot Lounge,10248 Cost Ave,Clarksburg,WV,26301,30-Jun-21,HARRISON
145950,Go Mart #105,Rr 5 Box 260,Salem,WV,26426,30-Jun-21,HARRISON
145952,Smoke Time Sam'S #88,403 6th St,Point Pleasant,WV,25550,30-Jun-21,MASON
145953,Christine'S Hot Spot Lounge #2,275 Emily Dr,Clarksburg,WV,26301,30-Jun-21,HARRISON
145954,Cj Lawn & Garden Exp,3370 Athens Hinton Rd,Athens,WV,24712,30-Jun-16,MERCER
145955,T & S Market,Rt 3,Springfield,WV,26763,30-Jun-21,HAMPSHIRE
145957,Oasis Food Mart Llc,702 Mercer St,Princeton,WV,24740,30-Jun-21,MERCER
145958,Rb Hotspot,Ste 111,Clarksburg,WV,26301,30-Jun-21,HARRISON
145961,Prime Times,401 East Third Street,Weston,WV,26452,30-Jun-16,LEWIS
145965,A & J Corner Market,75 Indiana St,Wheeling,WV,26003,30-Jun-17,OHIO
145967,Sheetz #458,151 Courthouse Rd,Princeton,WV,24740,30-Jun-21,MERCER
145968,Village Mart,1 Park Place,Richwood,WV,26261,30-Jun-17,NICHOLAS
145974,Same Old Place #2,2024 Chestnut St,Kenova,WV,25530,30-Jun-18,WAYNE
145977,Midway Cafe,3750 Main St,Weirton,WV,26062,30-Jun-21,HANCOCK
145978,Bud Ez Stop,Rt 10 Valley Springs Rd,Bud,WV,24716,30-Jun-21,WYOMING
145981,Mugshotz Bar & Grill,3327 Pennsylvania  Ave,Weirton,WV,26062,30-Jun-21,HANCOCK
145982,Red Roof Perk Cafe The,1141 Staunton Pike Suite 2,Parkersburg,WV,26104,30-Jun-15,WOOD
145983,Jeanie'S,Crooked St,Buckhannon,WV,26201,30-Jun-21,UPSHUR
145984,Jeanie'S,1750 Fairmont Ave,Fairmont,WV,26554,30-Jun-21,MARION
145985,Venus Lounge #22,Route 460,Bluefield,WV,24701,30-Jun-21,MERCER
145986,Venus Lounge #21,1652 Robert C Byrd Dr,Crab Orchard,WV,25827,30-Jun-21,RALEIGH
145987,Venus Lounge #27,3166 Robert C Byrd Dr,Bradley,WV,25818,30-Jun-21,RALEIGH
145988,Venus Lounge #26,2409 Washington St,Bluefield,WV,24701,30-Jun-21,MERCER
145989,Venus Lounge #23,451 Dry Hill Rd,Beckley,WV,25801,30-Jun-21,RALEIGH
145994,Van Voorhis Valley Mart,1428 Van Voorhis Rd,Morgantown,WV,26505,30-Jun-18,MONONGALIA
145995,Julia'S Ii,9493 Winchester Ave,Bunker Hill,WV,25413,30-Jun-21,BERKELEY
145997,Brenton Ez Stop Llc,State Route 9,Brenton,WV,24818,30-Jun-21,WYOMING
145998,Sheetz #473,810 Ritter Dr,Beaver,WV,25813,30-Jun-21,RALEIGH
145999,New Front Room,357 George Kostas Drive,Logan,WV,25601,30-Jun-15,LOGAN
146000,A & M Quick Stop,201 South 11th St,Weirton,WV,26062,30-Jun-20,HANCOCK
146002,Little General # 4015,571 Midway Rd,Alum Creek,WV,25003,30-Jun-21,LINCOLN
146006,7-Eleven #28320 J,8949 Williamsport Pike,Falling Waters,WV,25419,30-Jun-16,BERKELEY
146007,Mac'S Convenience Stores Llc,Po Box 347,Columbus,IN,47202,30-Jun-21,BARTHOLOMEW
